,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"(0,)",(-0.006944614557068211+0.006679275963334907j),(0.003165804777602365+0.0008975555245046963j),(-0.00026024173945769584+0.0034282955004536425j),(0.0009139947601012348-0.0015790794630145249j),(-0.0011584572191232609+0.0015374875779947707j),(-0.0010663051898047201+0.0004177873604012331j),(-0.0068514655916760755+0.010173121795217607j),(-0.012228729795271346-0.0015220003504614363j),(-5.9145738504669835e-05-0.0148453481138291j),(0.022638764729593655+0.0011195921586126308j),(0.023158543443168374-0.08934239628539534j),(0.02034035425682651-0.07109431817825737j),(-0.03951882260202045-0.06710531950538101j),(-0.09155520763109981-0.0060463434576112805j),(-0.07559968083352281+0.08704270017002394j),(0.01387627026747402+0.1570112590687783j),(0.0752796490925162+0.17866426494895055j),(-0.05162629050509687+0.1132141338987619j),(-0.09398480499938631+0.008739013263859868j),(-0.0473511918671557-0.06335180515682118j),(-0.06362571152014744+0.015244393856009265j),(-0.05099455759980788+0.012492394384113484j),(-0.02531507164314724+0.04590471166775152j),(0.02657866028629835+0.04954417285668598j),(0.06076891970320397+0.005081496242765033j),(0.050218528766057854-0.04771140310703731j),(0.048367596882700634-0.05066188676125637j),(0.06139232495012527+0.0011025636124174674j),(0.029439829739767748+0.04825342704331703j),(-0.02318047125982397+0.04727300269878626j)
0,"(1,)",(0.003165804777602365+0.0008975555245046963j),(-0.008244131804500066+0.001719539775442764j),(-0.0010318107153234493+0.0026108610134480646j),(0.0012358654301940194-0.011585532077638246j),(-0.009719837074904009-0.002500584191848436j),(-0.006017331859432858+0.007952235378989715j),(-0.001526728948317962+0.0007165198571230784j),(-0.00045232674606657947-4.662216288503519e-05j),(0.00018034948566828337-0.0010960077960087292j),(0.001997027931690811-0.003862894325375401j),(0.02470770601362523-0.0687935864198581j),(0.014858341844109564-0.05737194244346736j),(-0.03588975012475558-0.051854123230488366j),(-0.0749924180562309+0.0041125839902094894j),(-0.04477984855986892+0.08768580851201539j),(0.05584938652402548+0.14188773123475282j),(0.01376942469324355+0.12626420670256885j),(-0.06018376835121214+0.069079845940698j),(-0.07265327921402699-0.006079233210858475j),(-0.03018690440126526-0.05413393711433034j),(-0.05141389987078265+0.008946348254298448j),(-0.04084637379257234+0.009792947424320958j),(-0.01984496888433994+0.037122004686199j),(0.0221583600762164+0.039369036370174915j),(0.048982663185236+0.002614936027514293j),(0.039958527182005266-0.03909014149152453j),(0.041134314366701216-0.03689726067997771j),(0.04834095951283236+0.00542800084668688j),(0.020043100271760535+0.040152195577785675j),(-0.021310332133085384+0.03603230174006928j)
0,"(2,)",(-0.00026024173945769584+0.0034282955004536425j),(-0.0010318107153234493+0.0026108610134480646j),(-0.008053375118797251+0.0015601377814156432j),(-0.0010403163057739896+0.0026082287812900355j),(-0.004486181514943874-0.012019880838145687j),(-0.00971983707490394-0.0025005841918488087j),(-0.00045232674606656537-4.662216288494651e-05j),(-0.0013950098389864198-0.0009226897897022056j),(0.004826371014678211-0.005921632531376843j),(0.0035758650296369185+0.010137446600547701j),(0.059318763799795934-0.023872164132380844j),(0.04538199087590301-0.024219335969749033j),(0.011548525341170627-0.05238359723829384j),(-0.04423569720925128-0.042649703504505795j),(-0.07140416764547987+0.020028118071465553j),(-0.0447798485598689+0.08768580851201532j),(-0.06018376835121211+0.06907984594069792j),(-0.07258423118057995+0.0015975932654366224j),(-0.036318184719031005-0.04882871678598398j),(0.017762710303180516-0.0502969796916487j),(-0.03722372471820401-0.029380188815690964j),(-0.031511999390926276-0.021306489256285487j),(-0.03671943907883562+0.009500660658173647j),(-0.012448767895938793+0.03843817357955942j),(0.027735508929615696+0.0334291468749902j),(0.04898266318523599+0.0026149360275142808j),(0.04834095951283233+0.005428000846686885j),(0.024952453509630053+0.03542671024521232j),(-0.015007478134177889+0.037434557656322066j),(-0.03716974655340154+0.007276831296834675j)
0,"(3,)",(0.0009139947601012348-0.0015790794630145249j),(0.0012358654301940194-0.011585532077638246j),(-0.0010403163057739896+0.0026082287812900355j),(-0.00805337511879725+0.0015601377814156421j),(-0.0010403163057739859+0.0026082287812900394j),(0.0012358654301942763-0.011585532077638247j),(0.00018034948566823583-0.0010960077960087316j),(0.004826371014678146-0.005921632531376866j),(0.003575865029636878+0.010137446600547715j),(0.004826371014678286-0.005921632531376791j),(0.04793397198328325+0.03357526449697723j),(0.04090123484816478+0.02319760580526079j),(0.0454370762037669-0.016133879074184634j),(0.011548525341170634-0.05238359723829387j),(-0.04423569720925129-0.0426497035045058j),(-0.07499241805623084+0.004112583990209476j),(-0.07265327921402694-0.0060792332108584824j),(-0.03631818471903102-0.04882871678598398j),(0.01776271030318055-0.050296979691648716j),(0.04662587576474628-0.011570987024715913j),(0.0042957312093180045-0.04486188703591913j),(0.0009291659064799528-0.036130381346605754j),(-0.02623057575081271-0.024450350225706106j),(-0.03671943907883564+0.009500660658173659j),(-0.012448767895938798+0.038438173579559407j),(0.022158360076216386+0.039369036370174894j),(0.02004310027176051+0.040152195577785633j),(-0.015007478134177887+0.03743455765632206j),(-0.03716974655340156+0.007276831296834675j),(-0.02485976025751544-0.025787009383155236j)
0,"(4,)",(-0.0011584572191232609+0.0015374875779947707j),(-0.009719837074904009-0.002500584191848436j),(-0.004486181514943874-0.012019880838145687j),(-0.0010403163057739859+0.0026082287812900394j),(-0.00805337511879725+0.001560137781415644j),(-0.0010318107153234502+0.002610861013448064j),(0.001997027931690891-0.0038628943253752935j),(0.0035758650296368794+0.010137446600547722j),(0.004826371014678076-0.005921632531376912j),(-0.001395009838986398-0.0009226897897022681j),(-0.0019420220125693504+0.0542392001053017j),(0.0021981937574362003+0.043518959523562405j),(0.034689296444338776+0.02733232544572657j),(0.04543707620376689-0.016133879074184645j),(0.011548525341170644-0.05238359723829385j),(-0.03588975012475556-0.05185412323048835j),(-0.030186904401265213-0.05413393711433031j),(0.017762710303180548-0.0502969796916487j),(0.04662587576474629-0.011570987024715904j),(0.03226020259533268+0.029994082978891393j),(0.03822954717280487-0.019752181472326318j),(0.029532376245676457-0.01784179104656567j),(0.006180928971562327-0.033529913940986096j),(-0.026230575750812713-0.02445035022570611j),(-0.036719439078835625+0.009500660658173656j),(-0.01984496888433994+0.037122004686198994j),(-0.021310332133085363+0.03603230174006924j),(-0.03716974655340155+0.007276831296834675j),(-0.02485976025751544-0.025787009383155236j),(0.0077833068376770235-0.03316242415653372j)
0,"(5,)",(-0.0010663051898047201+0.0004177873604012331j),(-0.006017331859432858+0.007952235378989715j),(-0.00971983707490394-0.0025005841918488087j),(0.0012358654301942763-0.011585532077638247j),(-0.0010318107153234502+0.002610861013448064j),(-0.00824413180450004+0.0017195397754426948j),(0.003463141007975237+0.001979696475187203j),(0.0019970279316909247-0.003862894325375295j),(0.00018034948566823014-0.0010960077960087502j),(-0.0004523267460665924-4.662216288501553e-05j),(-0.041070895461136334+0.03526322692869814j),(-0.030975812071236192+0.030357275081054076j),(0.0021981937574361804+0.04351895952356238j),(0.04090123484816476+0.02319760580526079j),(0.04538199087590301-0.024219335969748994j),(0.014858341844109592-0.05737194244346729j),(0.01777165635944331-0.056186921970670566j),(0.04699818072279457-0.021075807464191458j),(0.03958491859656668+0.025525067803488555j),(8.824311900449335e-05+0.04365315072439015j),(0.04106445081553768+0.015115468748657202j),(0.033501172800065315+0.010291726787893855j),(0.029532376245676464-0.017841791046565646j),(0.0009291659064799469-0.03613038134660574j),(-0.03151199939092625-0.021306489256285505j),(-0.040846373792572326+0.009792947424320924j),(-0.04103155602382766+0.008699914360381469j),(-0.03076601857046944-0.022484691067309225j),(0.0021222710642949637-0.03614192247426671j),(0.03010292144742268-0.016976991102284757j)
0,"(6,)",(-0.0068514655916760755+0.010173121795217607j),(-0.001526728948317962+0.0007165198571230784j),(-0.00045232674606656537-4.662216288494651e-05j),(0.00018034948566823583-0.0010960077960087316j),(0.001997027931690891-0.0038628943253752935j),(0.003463141007975237+0.001979696475187203j),(-0.008244131804500024+0.0017195397754427354j),(-0.0010318107153234638+0.002610861013448073j),(0.0012358654301939222-0.011585532077638211j),(-0.009719837074903835-0.0025005841918490633j),(-0.03984448448686033+0.03644949946140877j),(-0.03194285419386809+0.029541549835628785j),(8.824311900450386e-05+0.043653150724390126j),(0.03958491859656669+0.025525067803488524j),(0.04699818072279455-0.021075807464191465j),(0.017771656359443277-0.056186921970670586j),(0.014858341844109576-0.05737194244346729j),(0.04538199087590301-0.024219335969749005j),(0.04090123484816474+0.023197605805260785j),(0.0021981937574361986+0.04351895952356237j),(0.04128184868194762+0.014251001745810253j),(0.03338502277570068+0.010939053263840242j),(0.030102921447422666-0.016976991102284747j),(0.002122271064294946-0.03614192247426669j),(-0.030766018570469445-0.022484691067309204j),(-0.041031556023827645+0.008699914360381505j),(-0.040846373792572305+0.009792947424320924j),(-0.03151199939092625-0.021306489256285494j),(0.0009291659064799505-0.03613038134660574j),(0.02953237624567645-0.017841791046565664j)
0,"(7,)",(-0.012228729795271346-0.0015220003504614363j),(-0.00045232674606657947-4.662216288503519e-05j),(-0.0013950098389864198-0.0009226897897022056j),(0.004826371014678146-0.005921632531376866j),(0.0035758650296368794+0.010137446600547722j),(0.0019970279316909247-0.003862894325375295j),(-0.0010318107153234638+0.002610861013448073j),(-0.008053375118797246+0.0015601377814156389j),(-0.0010403163057739846+0.002608228781290042j),(-0.004486181514943327-0.012019880838145817j),(0.0009047607766478468+0.05425178048283833j),(8.824311900453061e-05+0.04365315072439016j),(0.03226020259533269+0.029994082978891393j),(0.04662587576474629-0.011570987024715927j),(0.017762710303180534-0.050296979691648716j),(-0.03018690440126524-0.05413393711433033j),(-0.03588975012475556-0.05185412323048835j),(0.011548525341170639-0.05238359723829387j),(0.045437076203766906-0.01613387907418465j),(0.03468929644433878+0.027332325445726554j),(0.03753912448203274-0.02097392803074903j),(0.030102921447422683-0.01697699110228477j),(0.007783306837677013-0.033162424156533726j),(-0.02485976025751545-0.02578700938315523j),(-0.03716974655340154+0.007276831296834686j),(-0.021310332133085353+0.036032301740069266j),(-0.019844968884339932+0.03712200468619898j),(-0.036719439078835625+0.009500660658173657j),(-0.02623057575081272-0.024450350225706123j),(0.006180928971562326-0.03352991394098611j)
0,"(8,)",(-5.9145738504669835e-05-0.0148453481138291j),(0.00018034948566828337-0.0010960077960087292j),(0.004826371014678211-0.005921632531376843j),(0.003575865029636878+0.010137446600547715j),(0.004826371014678076-0.005921632531376912j),(0.00018034948566823014-0.0010960077960087502j),(0.0012358654301939222-0.011585532077638211j),(-0.0010403163057739846+0.002608228781290042j),(-0.00805337511879725+0.0015601377814156436j),(-0.001040316305773993+0.002608228781290036j),(0.04990843173669826+0.0305757267670385j),(0.03958491859656671+0.025525067803488538j),(0.046625875764746305-0.011570987024715903j),(0.01776271030318054-0.05029697969164873j),(-0.03631818471903101-0.04882871678598397j),(-0.07265327921402698-0.006079233210858475j),(-0.07499241805623084+0.004112583990209465j),(-0.044235697209251294-0.042649703504505816j),(0.011548525341170655-0.05238359723829388j),(0.045437076203766906-0.016133879074184645j),(0.002683964437128909-0.044957131425881314j),(0.002122271064294943-0.03614192247426671j),(-0.024859760257515434-0.02578700938315524j),(-0.03716974655340156+0.007276831296834691j),(-0.015007478134177903+0.03743455765632207j),(0.02004310027176054+0.04015219557778565j),(0.022158360076216358+0.03936903637017491j),(-0.012448767895938805+0.03843817357955941j),(-0.03671943907883564+0.00950066065817365j),(-0.026230575750812713-0.02445035022570612j)
0,"(9,)",(0.022638764729593655+0.0011195921586126308j),(0.001997027931690811-0.003862894325375401j),(0.0035758650296369185+0.010137446600547701j),(0.004826371014678286-0.005921632531376791j),(-0.001395009838986398-0.0009226897897022681j),(-0.0004523267460665924-4.662216288501553e-05j),(-0.009719837074903835-0.0025005841918490633j),(-0.004486181514943327-0.012019880838145817j),(-0.001040316305773993+0.002608228781290036j),(-0.008053375118797253+0.0015601377814156425j),(0.057441131501079205-0.028213380964074237j),(0.04699818072279458-0.021075807464191486j),(0.017762710303180544-0.050296979691648695j),(-0.03631818471903099-0.04882871678598397j),(-0.07258423118057995+0.0015975932654366137j),(-0.06018376835121215+0.06907984594069795j),(-0.04477984855986893+0.0876858085120153j),(-0.07140416764547988+0.020028118071465525j),(-0.04423569720925125-0.04264970350450582j),(0.011548525341170658-0.05238359723829386j),(-0.038338681483356715-0.027860512399659667j),(-0.030766018570469456-0.022484691067309222j),(-0.037169746553401536+0.007276831296834664j),(-0.015007478134177908+0.037434557656322066j),(0.02495245350963004+0.03542671024521234j),(0.048340959512832356+0.005428000846686886j),(0.04898266318523597+0.0026149360275143103j),(0.027735508929615686+0.03342914687499021j),(-0.01244876789593882+0.03843817357955941j),(-0.03671943907883563+0.009500660658173631j)
1,"(0,)",(0.023158543443168374-0.08934239628539534j),(0.02470770601362523-0.0687935864198581j),(0.059318763799795934-0.023872164132380844j),(0.04793397198328325+0.03357526449697723j),(-0.0019420220125693504+0.0542392001053017j),(-0.041070895461136334+0.03526322692869814j),(-0.03984448448686033+0.03644949946140877j),(0.0009047607766478468+0.05425178048283833j),(0.04990843173669826+0.0305757267670385j),(0.057441131501079205-0.028213380964074237j),(-0.006944614557068211+0.006679275963334907j),(0.003165804777602365+0.0008975555245046963j),(-0.00026024173945769584+0.0034282955004536425j),(0.0009139947601012348-0.0015790794630145249j),(-0.0011584572191232609+0.0015374875779947707j),(-0.0010663051898047201+0.0004177873604012331j),(-0.0068514655916760755+0.010173121795217607j),(-0.012228729795271346-0.0015220003504614363j),(-5.9145738504669835e-05-0.0148453481138291j),(0.022638764729593655+0.0011195921586126308j),(0.023158543443168374-0.08934239628539534j),(0.02034035425682651-0.07109431817825737j),(-0.03951882260202045-0.06710531950538101j),(-0.09155520763109981-0.0060463434576112805j),(-0.07559968083352281+0.08704270017002394j),(0.01387627026747402+0.1570112590687783j),(0.0752796490925162+0.17866426494895055j),(-0.05162629050509687+0.1132141338987619j),(-0.09398480499938631+0.008739013263859868j),(-0.0473511918671557-0.06335180515682118j)
1,"(1,)",(0.02034035425682651-0.07109431817825737j),(0.014858341844109564-0.05737194244346736j),(0.04538199087590301-0.024219335969749033j),(0.04090123484816478+0.02319760580526079j),(0.0021981937574362003+0.043518959523562405j),(-0.030975812071236192+0.030357275081054076j),(-0.03194285419386809+0.029541549835628785j),(8.824311900453061e-05+0.04365315072439016j),(0.03958491859656671+0.025525067803488538j),(0.04699818072279458-0.021075807464191486j),(0.003165804777602365+0.0008975555245046963j),(-0.008244131804500066+0.001719539775442764j),(-0.0010318107153234493+0.0026108610134480646j),(0.0012358654301940194-0.011585532077638246j),(-0.009719837074904009-0.002500584191848436j),(-0.006017331859432858+0.007952235378989715j),(-0.001526728948317962+0.0007165198571230784j),(-0.00045232674606657947-4.662216288503519e-05j),(0.00018034948566828337-0.0010960077960087292j),(0.001997027931690811-0.003862894325375401j),(0.02470770601362523-0.0687935864198581j),(0.014858341844109564-0.05737194244346736j),(-0.03588975012475558-0.051854123230488366j),(-0.0749924180562309+0.0041125839902094894j),(-0.04477984855986892+0.08768580851201539j),(0.05584938652402548+0.14188773123475282j),(0.01376942469324355+0.12626420670256885j),(-0.06018376835121214+0.069079845940698j),(-0.07265327921402699-0.006079233210858475j),(-0.03018690440126526-0.05413393711433034j)
1,"(2,)",(-0.03951882260202045-0.06710531950538101j),(-0.03588975012475558-0.051854123230488366j),(0.011548525341170627-0.05238359723829384j),(0.0454370762037669-0.016133879074184634j),(0.034689296444338776+0.02733232544572657j),(0.0021981937574361804+0.04351895952356238j),(8.824311900450386e-05+0.043653150724390126j),(0.03226020259533269+0.029994082978891393j),(0.046625875764746305-0.011570987024715903j),(0.017762710303180544-0.050296979691648695j),(-0.00026024173945769584+0.0034282955004536425j),(-0.0010318107153234493+0.0026108610134480646j),(-0.008053375118797251+0.0015601377814156432j),(-0.0010403163057739896+0.0026082287812900355j),(-0.004486181514943874-0.012019880838145687j),(-0.00971983707490394-0.0025005841918488087j),(-0.00045232674606656537-4.662216288494651e-05j),(-0.0013950098389864198-0.0009226897897022056j),(0.004826371014678211-0.005921632531376843j),(0.0035758650296369185+0.010137446600547701j),(0.059318763799795934-0.023872164132380844j),(0.04538199087590301-0.024219335969749033j),(0.011548525341170627-0.05238359723829384j),(-0.04423569720925128-0.042649703504505795j),(-0.07140416764547987+0.020028118071465553j),(-0.0447798485598689+0.08768580851201532j),(-0.06018376835121211+0.06907984594069792j),(-0.07258423118057995+0.0015975932654366224j),(-0.036318184719031005-0.04882871678598398j),(0.017762710303180516-0.0502969796916487j)
1,"(3,)",(-0.09155520763109981-0.0060463434576112805j),(-0.0749924180562309+0.0041125839902094894j),(-0.04423569720925128-0.042649703504505795j),(0.011548525341170634-0.05238359723829387j),(0.04543707620376689-0.016133879074184645j),(0.04090123484816476+0.02319760580526079j),(0.03958491859656669+0.025525067803488524j),(0.04662587576474629-0.011570987024715927j),(0.01776271030318054-0.05029697969164873j),(-0.03631818471903099-0.04882871678598397j),(0.0009139947601012348-0.0015790794630145249j),(0.0012358654301940194-0.011585532077638246j),(-0.0010403163057739896+0.0026082287812900355j),(-0.00805337511879725+0.0015601377814156421j),(-0.0010403163057739859+0.0026082287812900394j),(0.0012358654301942763-0.011585532077638247j),(0.00018034948566823583-0.0010960077960087316j),(0.004826371014678146-0.005921632531376866j),(0.003575865029636878+0.010137446600547715j),(0.004826371014678286-0.005921632531376791j),(0.04793397198328325+0.03357526449697723j),(0.04090123484816478+0.02319760580526079j),(0.0454370762037669-0.016133879074184634j),(0.011548525341170634-0.05238359723829387j),(-0.04423569720925129-0.0426497035045058j),(-0.07499241805623084+0.004112583990209476j),(-0.07265327921402694-0.0060792332108584824j),(-0.03631818471903102-0.04882871678598398j),(0.01776271030318055-0.050296979691648716j),(0.04662587576474628-0.011570987024715913j)
