,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"(0,)",(0.00341867950256674+0.016169442551803664j),(-0.004093276570204664+0.0035852192633274837j),(0.001620213890669899-0.0031632046090215356j),(0.001299818866566348+0.0029222260908879664j),(-0.003154656362293328-0.00011886019466067531j),(0.0008322108902248625-0.0031525233527749394j),(0.0033694058677982523+0.000712315926884387j),(0.0005235850036219736+0.003618871632190994j),(-0.00261565252441307+0.0028278973849978576j),(-0.0038312693515407453+0.001111527462076063j),(-0.004018235665689712+0.00040466388213821955j),(-0.003831269351540747+0.001111527462076068j),(-0.0026156525244130603+0.002827897384997861j),(0.0005235850036219764+0.0036188716321909915j),(0.003369405867798256+0.0007123159268843792j),(0.0008322108902248598-0.0031525233527749425j),(-0.003154656362293336-0.00011886019466066187j),(0.001299818866566366+0.002922226090887969j),(0.001620213890669885-0.0031632046090215426j),(-0.0036161392564062612+0.004041341642894183j),(-0.002697232447093657+0.0012801986539033806j),(0.0014988320547401303+0.0017064998274613113j),(0.0006560520005415405-0.0021601428251265377j),(-0.0021465648644027465+0.0009940783156509013j),(0.0024443502446174566+0.0011393368805988672j),(0.00027813669497664785-0.0033080288847344044j),(-0.0033840995992277948-0.0019310679875959014j),(-0.0030970194095458793-0.0018532531924993641j),(0.0004273253918324226-0.0027120627150331858j),(0.0018125250569368807+0.0011237594902718936j),(-0.001783119230109367+0.0005357300954856267j),(0.0007664985769793433-0.0016286287400550368j),(0.0010254340798902964+0.001544873867972359j),(-0.0018503704851952887+0.0006784110258848423j),(-0.0010312031813933954-0.001844620024833371j),(0.0009882645664862067-0.002023927423298866j),(0.0019017647299625277-0.0014032325328074756j),(0.0019272928866689671-0.0014779860932377163j),(0.0009497803561584817-0.0022480245722032717j),(-0.001350935753834201-0.001987578169983415j)
0,"(1,)",(-0.004093276570204664+0.0035852192633274837j),(0.0020142841363980607+0.014813502642170719j),(-0.0036396148574100984+0.003555108227535565j),(0.001208292504221432-0.0024582015114216565j),(0.0010413093205932599+0.002222177106030503j),(-0.002446532650062006-4.6366914719651426e-05j),(0.0006036906119610256-0.0024797901451920137j),(0.0026707852180524972+0.0005083578348860351j),(0.00047661906137300494+0.002866541845905896j),(-0.002039071501276695+0.002302490352047453j),(-0.0030470650862646077+0.0009568969947000077j),(-0.0032119448354196033+0.0003950309808095643j),(-0.0030470650862646034+0.0009568969947000063j),(-0.0020390715012766954+0.002302490352047452j),(0.00047661906137300446+0.0028665418459058968j),(0.002670785218052501+0.0005083578348860387j),(0.0006036906119610244-0.0024797901451920224j),(-0.002446532650062009-4.6366914719649204e-05j),(0.0010413093205932596+0.0022221771060305017j),(0.0012082925042214382-0.0024582015114216617j),(-0.00018185036252424625-0.0018791129132535327j),(-0.0012677785766876002+0.0006377490505548076j),(0.0012525746244906185+0.0006540374718700877j),(-0.00039412948056785873-0.00144563172501796j),(-0.0010661040043096228+0.001363566065336476j),(0.0018964643581869975+0.0009441428331976198j),(0.002164943189668638-0.0011181163556557856j),(0.0022031435810822377-0.0006983233637896337j),(0.001137659451841592+0.0014976964876750433j),(-0.0014731061473447315+0.0004104459528461501j),(0.0005707090666693464-0.0012282948957066777j),(0.0005133758417793979+0.0012047563011625298j),(-0.0013258945629243497-0.00020422393005938775j),(0.0005444143954481601-0.001302958803355931j),(0.001452613838701474+0.00034679330581719955j),(0.0005989172817786168+0.001444769895310712j),(-7.540799473440709e-05+0.0016063863955392732j),(5.403768172648921e-05+0.0016163317526790004j),(0.0009379047029848169+0.0012847498392359585j),(0.001519232035027382-0.0002302180092154312j)
0,"(2,)",(0.001620213890669899-0.0031632046090215356j),(-0.0036396148574100984+0.003555108227535565j),(0.0020142841363980655+0.014813502642170727j),(-0.0036396148574101006+0.003555108227535562j),(0.0012082925042214334-0.002458201511421659j),(0.0010413093205932616+0.0022221771060305056j),(-0.002446532650062005-4.63669147196537e-05j),(0.0006036906119610257-0.002479790145192015j),(0.002670785218052499+0.0005083578348860369j),(0.00047661906137300744+0.0028665418459058963j),(-0.002039071501276699+0.0023024903520474536j),(-0.00304706508626461+0.0009568969947000067j),(-0.003211944835419599+0.0003950309808095618j),(-0.003047065086264606+0.0009568969947000043j),(-0.0020390715012767+0.002302490352047454j),(0.0004766190613730038+0.002866541845905899j),(0.002670785218052506+0.0005083578348860354j),(0.0006036906119610244-0.002479790145192024j),(-0.0024465326500620046-4.63669147196514e-05j),(0.0010413093205932588+0.0022221771060305104j),(0.0013885270193301357+0.000915942315413092j),(0.0002158599300511238-0.0012043722012849457j),(-0.0010728986758705992+0.0005508576822291298j),(0.0012066354608672061+0.0004327366202942923j),(-0.00039412948056785966-0.00144563172501796j),(-0.0017094356968436124+0.0007406759199720893j),(-0.0005870115949656381+0.002123649240662404j),(-0.0009061416792481755+0.002010923840191961j),(-0.0018943070789848946-1.190460981102959e-05j),(0.0004805162467939185-0.0015008538171387377j),(0.0007741128683786845+0.0011610569145108528j),(-0.0013258945629243534-0.00020422393005938792j),(0.0009252712122257206-0.0010074453721233704j),(0.0007357605652345126+0.0012297652322458867j),(-0.001192701862709816+0.0009161931705224778j),(-0.0014734244640669668-0.0004976278296823871j),(-0.0011059168580578962-0.0011145112479861161j),(-0.001163528767047068-0.0010126652332206152j),(-0.0014681422975506338-0.00016118588302419442j),(-0.0007428047459102388+0.0011717572374886401j)
0,"(3,)",(0.001299818866566348+0.0029222260908879664j),(0.001208292504221432-0.0024582015114216565j),(-0.0036396148574101006+0.003555108227535562j),(0.002014284136398067+0.014813502642170724j),(-0.003639614857410099+0.003555108227535564j),(0.0012082925042214319-0.002458201511421661j),(0.0010413093205932596+0.002222177106030504j),(-0.0024465326500620046-4.6366914719651135e-05j),(0.0006036906119610249-0.002479790145192018j),(0.002670785218052498+0.000508357834886034j),(0.00047661906137300424+0.0028665418459058976j),(-0.0020390715012767006+0.002302490352047455j),(-0.003047065086264605+0.0009568969947000055j),(-0.003211944835419599+0.000395030980809562j),(-0.003047065086264608+0.0009568969947000075j),(-0.002039071501276701+0.002302490352047456j),(0.0004766190613730076+0.0028665418459059033j),(0.0026707852180525024+0.000508357834886038j),(0.000603690611961026-0.002479790145192014j),(-0.0024465326500620107-4.6366914719654e-05j),(-0.001581342348549864+0.00038668358751497766j),(0.0007001772477202815+0.0009435600843051315j),(0.0003159525529514156-0.0010971476895255006j),(-0.0010728986758705996+0.00055085768222913j),(0.0012525746244906187+0.0006540374718700889j),(0.0005562047089586578-0.0016873974734801353j),(-0.001282689010327558-0.0017359432721217936j),(-0.0012762760043227392-0.0018630621529654673j),(0.0008042214721296488-0.0018465990641186372j),(0.0013960765580002775+0.0009573557728424437j),(-0.001395194781294162+0.0005092297223800971j),(0.0005444143954481638-0.0013029588033559327j),(0.0007357605652345109+0.0012297652322458873j),(-0.001477772502569451+0.0002707419902218286j),(-0.00034138407320547263-0.0015426838045229413j),(0.0012192105690047982-0.001087299979384145j),(0.0016115650177998043-0.00031296039855759604j),(0.0015637270072409357-0.0003225641975906609j),(0.001088167127335973-0.001040519933633819j),(-0.00037707507900009384-0.001335017657669356j)
0,"(4,)",(-0.003154656362293328-0.00011886019466067531j),(0.0010413093205932599+0.002222177106030503j),(0.0012082925042214334-0.002458201511421659j),(-0.003639614857410099+0.003555108227535564j),(0.0020142841363980676+0.014813502642170719j),(-0.0036396148574101006+0.0035551082275355637j),(0.0012082925042214336-0.002458201511421657j),(0.001041309320593262+0.0022221771060305035j),(-0.0024465326500620064-4.636691471965236e-05j),(0.0006036906119610222-0.002479790145192017j),(0.0026707852180524985+0.0005083578348860372j),(0.0004766190613730049+0.0028665418459058985j),(-0.0020390715012766967+0.00230249035204745j),(-0.0030470650862646034+0.000956896994700006j),(-0.0032119448354196007+0.00039503098080956555j),(-0.003047065086264609+0.0009568969947000084j),(-0.002039071501276701+0.002302490352047459j),(0.00047661906137300717+0.002866541845905899j),(0.002670785218052493+0.0005083578348860365j),(0.0006036906119610301-0.0024797901451920194j),(0.0005934093401100569-0.0016179335134820704j),(-0.0012281958477465028+8.98914941762928e-06j),(0.0007001772477202825+0.0009435600843051306j),(0.00021585993005112343-0.0012043722012849486j),(-0.001267778576687601+0.0006377490505548084j),(0.0011462752427469928+0.001365204408200335j),(0.0021538438101473254-0.0004544383039577754j),(0.0022389598698904574-0.0008112838524280899j),(0.0019420270114164822+0.0010057288760975296j),(-0.000921848602422076+0.001600697113516254j),(-0.000772115622025293-0.0013980612304865731j),(0.001452613838701475+0.0003467933058172048j),(-0.0011927018627098177+0.0009161931705224738j),(-0.0003413840732054701-0.00154268380452294j),(0.0016545225128508044-0.00026056913001858324j),(0.0009295711723705152+0.001480525141840844j),(-0.00014407233000668742+0.0017642270734693657j),(-0.0002905614131933694+0.0017030102513593195j),(0.0004847076474865981+0.0015525729761091851j),(0.0014388041658662928+0.0003809116834338409j)
0,"(5,)",(0.0008322108902248625-0.0031525233527749394j),(-0.002446532650062006-4.6366914719651426e-05j),(0.0010413093205932616+0.0022221771060305056j),(0.0012082925042214319-0.002458201511421661j),(-0.0036396148574101006+0.0035551082275355637j),(0.002014284136398065+0.014813502642170732j),(-0.003639614857410099+0.0035551082275355685j),(0.001208292504221435-0.002458201511421658j),(0.001041309320593261+0.0022221771060305087j),(-0.002446532650062008-4.636691471964815e-05j),(0.0006036906119610268-0.0024797901451920194j),(0.002670785218052501+0.0005083578348860402j),(0.00047661906137300294+0.0028665418459058955j),(-0.0020390715012766993+0.0023024903520474497j),(-0.003047065086264609+0.0009568969947000072j),(-0.0032119448354196055+0.0003950309808095631j),(-0.003047065086264617+0.0009568969947000086j),(-0.0020390715012767024+0.002302490352047458j),(0.00047661906137300267+0.0028665418459058955j),(0.002670785218052504+0.0005083578348860408j),(0.00153843501315783+0.00110882969266295j),(0.0004367116740336763-0.0012713913786398228j),(-0.0012246305477546934+0.000326466420592271j),(0.0010954060509807404+0.0006895357434311888j),(-0.0001743694085453029-0.0014609623571658057j),(-0.001647751213342001+0.0007862145136446152j),(0.00025576685274944125+0.0022544347590467955j),(0.0011197051783157035+0.002255842669104139j),(-0.00035203093189500537+0.00234629300613482j),(-0.00201123299089527-3.9914168151917836e-05j),(0.0007634985762540093-0.0015295040717588036j),(0.0005989172817786166+0.0014447698953107145j),(-0.0014734244640669664-0.000497627829682388j),(0.0012192105690047993-0.0010872999793841407j),(0.0009295711723705161+0.001480525141840842j),(-0.0012292925237549204+0.0013840411710665885j),(-0.001898080191970032+0.00014541275287402913j),(-0.0018662349587485203-0.00025366677858002553j),(-0.0017470790152367343+0.00039114195030656403j),(-0.0007078818336393834+0.0014854034672253393j)
0,"(6,)",(0.0033694058677982523+0.000712315926884387j),(0.0006036906119610256-0.0024797901451920137j),(-0.002446532650062005-4.63669147196537e-05j),(0.0010413093205932596+0.002222177106030504j),(0.0012082925042214336-0.002458201511421657j),(-0.003639614857410099+0.0035551082275355685j),(0.0020142841363980676+0.014813502642170722j),(-0.0036396148574100993+0.0035551082275355624j),(0.001208292504221431-0.00245820151142166j),(0.0010413093205932642+0.002222177106030503j),(-0.002446532650062004-4.6366914719650864e-05j),(0.0006036906119610283-0.002479790145192017j),(0.002670785218052496+0.0005083578348860381j),(0.00047661906137300223+0.0028665418459058937j),(-0.002039071501276697+0.0023024903520474536j),(-0.0030470650862646107+0.0009568969947000055j),(-0.00321194483541961+0.0003950309808095618j),(-0.0030470650862646103+0.0009568969947000064j),(-0.0020390715012767+0.002302490352047446j),(0.0004766190613730004+0.0028665418459059007j),(-0.0009427982389081784+0.0018723317925861812j),(0.0014388041658662894+0.0003809116834338374j),(-0.0003770750790000944-0.0013350176576693536j),(-0.0007428047459102375+0.0011717572374886382j),(0.001519232035027379-0.00023021800921543126j),(-0.0010203953819974225-0.0015651777920570832j),(-0.002119847931467772+0.0009392405312958043j),(-0.0014413269137135904+0.0021949090872833647j),(-0.0020681593853241593+0.001464326826052575j),(-0.0017472552761710154-0.0012698116227002143j),(0.001464088269464983-0.0010533323325683215j),(-7.540799473441106e-05+0.0016063863955392706j),(-0.0011059168580578864-0.0011145112479861161j),(0.001611565017799799-0.00031296039855759056j),(-0.00014407233000668889+0.0017642270734693618j),(-0.001898080191970029+0.00014541275287402637j),(-0.0013495947234712243-0.0014701885882629424j),(-0.0007691999022996029-0.0018609634422074672j),(-0.001119473572161513-0.0015938119640327342j),(-0.0017848313044815953-0.00031988713116908165j)
0,"(7,)",(0.0005235850036219736+0.003618871632190994j),(0.0026707852180524972+0.0005083578348860351j),(0.0006036906119610257-0.002479790145192015j),(-0.0024465326500620046-4.6366914719651135e-05j),(0.001041309320593262+0.0022221771060305035j),(0.001208292504221435-0.002458201511421658j),(-0.0036396148574100993+0.0035551082275355624j),(0.0020142841363980676+0.014813502642170712j),(-0.0036396148574100984+0.0035551082275355667j),(0.0012082925042214288-0.002458201511421658j),(0.001041309320593259+0.0022221771060305043j),(-0.002446532650062005-4.636691471965319e-05j),(0.0006036906119610271-0.0024797901451920137j),(0.0026707852180524946+0.0005083578348860392j),(0.0004766190613730063+0.002866541845905895j),(-0.0020390715012766993+0.0023024903520474545j),(-0.0030470650862646134+0.0009568969947000081j),(-0.003211944835419603+0.0003950309808095618j),(-0.003047065086264603+0.0009568969946999999j),(-0.002039071501276703+0.0023024903520474527j),(-0.002228602508334551+0.00044663889174943494j),(0.0004847076474866019+0.0015525729761091864j),(0.001088167127335969-0.0010405199336338228j),(-0.0014681422975506364-0.00016118588302419055j),(0.0009379047029848195+0.0012847498392359576j),(0.0007638455572527665-0.0017242983446592419j),(-0.0021338100495205277-0.0009174783504266472j),(-0.0024641410072610446+0.0010327704014334803j),(-0.0025439810283571992+0.0007068941074258678j),(-0.0016469674321560168-0.0015604544368840725j),(0.0014966292318324443-0.0011127727832055065j),(5.403768172648848e-05+0.0016163317526789996j),(-0.0011635287670470654-0.0010126652332206152j),(0.001563727007240934-0.0003225641975906588j),(-0.0002905614131933673+0.0017030102513593164j),(-0.0018662349587485207-0.0002536667785800208j),(-0.0007691999022996041-0.00186096344220747j),(0.00021739528091084689-0.0020659527701196562j),(6.201877136992562e-05-0.0020525105101156407j),(-0.0011194735721615176-0.0015938119640327366j)
0,"(8,)",(-0.00261565252441307+0.0028278973849978576j),(0.00047661906137300494+0.002866541845905896j),(0.002670785218052499+0.0005083578348860369j),(0.0006036906119610249-0.002479790145192018j),(-0.0024465326500620064-4.636691471965236e-05j),(0.001041309320593261+0.0022221771060305087j),(0.001208292504221431-0.00245820151142166j),(-0.0036396148574100984+0.0035551082275355667j),(0.002014284136398069+0.014813502642170727j),(-0.003639614857410102+0.003555108227535563j),(0.001208292504221435-0.0024582015114216595j),(0.001041309320593258+0.002222177106030508j),(-0.002446532650062006-4.636691471965265e-05j),(0.0006036906119610274-0.002479790145192016j),(0.0026707852180524985+0.0005083578348860357j),(0.0004766190613730056+0.002866541845905901j),(-0.0020390715012767063+0.0023024903520474575j),(-0.0030470650862646125+0.0009568969947000044j),(-0.003211944835419597+0.0003950309808095586j),(-0.0030470650862646116+0.0009568969947000056j),(-0.0023532764820492222-0.00037533490272753596j),(-0.00029056141319336787+0.0017030102513593195j),(0.0015637270072409335-0.0003225641975906628j),(-0.0011635287670470694-0.0010126652332206147j),(5.403768172649083e-05+0.0016163317526790002j),(0.0014966292318324462-0.0011127727832055095j),(-0.0016469674321560191-0.0015604544368840736j),(-0.0025439810283571992+0.0007068941074258679j),(-0.00246414100726105+0.001032770401433481j),(-0.002133810049520528-0.0009174783504266492j),(0.0007638455572527673-0.0017242983446592423j),(0.0009379047029848189+0.0012847498392359626j),(-0.0014681422975506347-0.00016118588302419423j),(0.0010881671273359726-0.0010405199336338206j),(0.0004847076474866046+0.0015525729761091877j),(-0.0017470790152367393+0.0003911419503065664j),(-0.0011194735721615195-0.0015938119640327413j),(6.201877136992318e-05-0.002052510510115648j),(0.00021739528091085003-0.0020659527701196528j),(-0.0007691999022996024-0.001860963442207469j)
0,"(9,)",(-0.0038312693515407453+0.001111527462076063j),(-0.002039071501276695+0.002302490352047453j),(0.00047661906137300744+0.0028665418459058963j),(0.002670785218052498+0.000508357834886034j),(0.0006036906119610222-0.002479790145192017j),(-0.002446532650062008-4.636691471964815e-05j),(0.0010413093205932642+0.002222177106030503j),(0.0012082925042214288-0.002458201511421658j),(-0.003639614857410102+0.003555108227535563j),(0.002014284136398064+0.014813502642170722j),(-0.0036396148574100976+0.003555108227535562j),(0.001208292504221437-0.002458201511421655j),(0.0010413093205932573+0.0022221771060305048j),(-0.002446532650062003-4.636691471965565e-05j),(0.000603690611961024-0.002479790145192018j),(0.002670785218052501+0.0005083578348860367j),(0.00047661906137300337+0.002866541845905904j),(-0.0020390715012767015+0.002302490352047454j),(-0.0030470650862646034+0.0009568969947000029j),(-0.003211944835419605+0.0003950309808095645j),(-0.002397937825230021+0.00012710559830565954j),(-0.00014407233000668702+0.0017642270734693618j),(0.0016115650177997982-0.00031296039855759555j),(-0.0011059168580578925-0.0011145112479861142j),(-7.54079947344086e-05+0.0016063863955392715j),(0.0014640882694649856-0.0010533323325683241j),(-0.0017472552761710186-0.001269811622700214j),(-0.0020681593853241593+0.001464326826052574j),(-0.0014413269137135874+0.0021949090872833694j),(-0.002119847931467771+0.000939240531295806j),(-0.0010203953819974225-0.0015651777920570817j),(0.0015192320350273796-0.0002302180092154279j),(-0.0007428047459102379+0.0011717572374886388j),(-0.00037707507900009595-0.001335017657669355j),(0.001438804165866294+0.00038091168343383557j),(-0.0007078818336393784+0.001485403467225341j),(-0.0017848313044815987-0.00031988713116907173j),(-0.0011194735721615178-0.0015938119640327383j),(-0.0007691999022995963-0.0018609634422074653j),(-0.0013495947234712206-0.0014701885882629421j)
0,"(10,)",(-0.004018235665689712+0.00040466388213821955j),(-0.0030470650862646077+0.0009568969947000077j),(-0.002039071501276699+0.0023024903520474536j),(0.00047661906137300424+0.0028665418459058976j),(0.0026707852180524985+0.0005083578348860372j),(0.0006036906119610268-0.0024797901451920194j),(-0.002446532650062004-4.6366914719650864e-05j),(0.001041309320593259+0.0022221771060305043j),(0.001208292504221435-0.0024582015114216595j),(-0.0036396148574100976+0.003555108227535562j),(0.0020142841363980576+0.014813502642170726j),(-0.003639614857410098+0.0035551082275355633j),(0.0012082925042214334-0.002458201511421658j),(0.001041309320593259+0.0022221771060305048j),(-0.0024465326500620055-4.63669147196483e-05j),(0.0006036906119610244-0.0024797901451920224j),(0.0026707852180525055+0.0005083578348860399j),(0.0004766190613730031+0.002866541845905902j),(-0.0020390715012766985+0.002302490352047449j),(-0.003047065086264612+0.0009568969947000081j),(-0.0015875676088976678+0.001704125271046728j),(0.0009295711723705134+0.0014805251418408426j),(0.0012192105690047943-0.0010872999793841444j),(-0.0014734244640669664-0.0004976278296823871j),(0.0005989172817786183+0.001444769895310713j),(0.0007634985762540073-0.0015295040717588089j),(-0.0020112329908952725-3.9914168151917274e-05j),(-0.0003520309318950084+0.002346293006134819j),(0.0011197051783157048+0.0022558426691041402j),(0.00025576685274943985+0.002254434759046796j),(-0.0016477512133419997+0.0007862145136446136j),(-0.00017436940854529984-0.0014609623571658057j),(0.0010954060509807376+0.0006895357434311902j),(-0.0012246305477546938+0.00032646642059226883j),(0.0004367116740336766-0.0012713913786398243j),(0.0012215585183405213+0.0008418628850966359j),(-0.0007078818336393832+0.001485403467225341j),(-0.0017470790152367393+0.0003911419503065662j),(-0.001866234958748516-0.00025366677858002667j),(-0.0018980801919700285+0.00014541275287402323j)
0,"(11,)",(-0.003831269351540747+0.001111527462076068j),(-0.0032119448354196033+0.0003950309808095643j),(-0.00304706508626461+0.0009568969947000067j),(-0.0020390715012767006+0.002302490352047455j),(0.0004766190613730049+0.0028665418459058985j),(0.002670785218052501+0.0005083578348860402j),(0.0006036906119610283-0.002479790145192017j),(-0.002446532650062005-4.636691471965319e-05j),(0.001041309320593258+0.002222177106030508j),(0.001208292504221437-0.002458201511421655j),(-0.003639614857410098+0.0035551082275355633j),(0.0020142841363980594+0.014813502642170736j),(-0.0036396148574100963+0.003555108227535564j),(0.0012082925042214317-0.002458201511421658j),(0.0010413093205932653+0.0022221771060305035j),(-0.0024465326500620124-4.636691471964619e-05j),(0.0006036906119610274-0.002479790145192026j),(0.002670785218052504+0.0005083578348860376j),(0.0004766190613730025+0.002866541845905896j),(-0.0020390715012767006+0.0023024903520474592j),(0.0011225479502253973+0.0018861703914964994j),(0.0016545225128508038-0.0002605691300185824j),(-0.0003413840732054747-0.0015426838045229413j),(-0.0011927018627098166+0.0009161931705224787j),(0.0014526138387014758+0.0003467933058172013j),(-0.000772115622025293-0.0013980612304865761j),(-0.000921848602422077+0.0016006971135162557j),(0.0019420270114164815+0.001005728876097529j),(0.0022389598698904596-0.0008112838524280927j),(0.002153843810147328-0.0004544383039577768j),(0.0011462752427469952+0.0013652044082003338j),(-0.001267778576687603+0.000637749050554808j),(0.00021585993005112316-0.001204372201284946j),(0.0007001772477202839+0.0009435600843051325j),(-0.0012281958477465054+8.989149417630146e-06j),(0.0004367116740336766-0.001271391378639826j),(0.0014388041658662972+0.0003809116834338362j),(0.00048470764748660407+0.00155257297610919j),(-0.00029056141319337356+0.0017030102513593142j),(-0.00014407233000668908+0.0017642270734693646j)
0,"(12,)",(-0.0026156525244130603+0.002827897384997861j),(-0.0030470650862646034+0.0009568969947000063j),(-0.003211944835419599+0.0003950309808095618j),(-0.003047065086264605+0.0009568969947000055j),(-0.0020390715012766967+0.00230249035204745j),(0.00047661906137300294+0.0028665418459058955j),(0.002670785218052496+0.0005083578348860381j),(0.0006036906119610271-0.0024797901451920137j),(-0.002446532650062006-4.636691471965265e-05j),(0.0010413093205932573+0.0022221771060305048j),(0.0012082925042214334-0.002458201511421658j),(-0.0036396148574100963+0.003555108227535564j),(0.002014284136398065+0.014813502642170694j),(-0.0036396148574100932+0.003555108227535562j),(0.0012082925042214267-0.00245820151142166j),(0.0010413093205932653+0.002222177106030508j),(-0.002446532650062009-4.636691471965198e-05j),(0.0006036906119610281-0.002479790145192018j),(0.0026707852180524925+0.0005083578348860398j),(0.0004766190613730057+0.002866541845905897j),(0.0015604018503035779-0.0013264981845485025j),(-0.00034138407320547247-0.0015426838045229383j),(-0.0014777725025694483+0.0002707419902218296j),(0.0007357605652345119+0.0012297652322458873j),(0.000544414395448159-0.0013029588033559327j),(-0.0013951947812941626+0.0005092297223800986j),(0.0013960765580002768+0.0009573557728424428j),(0.0008042214721296455-0.0018465990641186362j),(-0.0012762760043227397-0.0018630621529654666j),(-0.0012826890103275557-0.001735943272121792j),(0.0005562047089586533-0.001687397473480133j),(0.001252574624490618+0.0006540374718700913j),(-0.0010728986758705987+0.0005508576822291281j),(0.0003159525529514186-0.001097147689525498j),(0.000700177247720284+0.0009435600843051306j),(-0.001224630547754694+0.0003264664205922732j),(-0.00037707507900009796-0.0013350176576693569j),(0.0010881671273359735-0.0010405199336338208j),(0.0015637270072409314-0.00032256419759065885j),(0.0016115650177998008-0.0003129603985575918j)
